,authority_control,character_code,character_id,image_id,label_eng,label_ja,label_ka,play_id,sort_ja
1716,October 1969 Program; Bunka dejitaru raiburarii,Honcho-33,1822,"[45542, 47805, 47807, 53634, 53635, 53636, 53637, 53640, 53641, 53644, 53647, 53648, 53649, 53657]","Kansuke's widow (Kansuke II's mother, Koshiji)",Kansuke no haha (Koshiji),勘助の母 (母越路),[27],かんさくはは（ははこしじ）
1717,October 1969 Program; Bunka dejitaru raiburarii,Honcho-34,1823,"[45542, 45544, 47807, 47810, 47811, 52643, 52644, 52645, 52646, 52647, 52648, 52649, 52676, 53643, 53644, 53645, 53646, 53647, 53648, 53649, 53687, 53688, 53689, 53690, 53691, 53692, 53693, 53694, 53695, 53696, 53699, 53700, 53701, 53702, 53703, 53704, 53705, 53709, 53711, 53712]","Yokozo, Kansuke Yamamoto II",Yokozō nochini Yamamoto Kansuke,横蔵 後に 山本勘助,[27],よこぞうのちにやまもとかんすけ
1718,October 1969 Program; Bunka dejitaru raiburarii,Honcho-35,1824,"[45542, 45544, 47791, 47792, 47793, 47794, 47795, 47796, 47809, 53603, 53604, 53605, 53606, 53607, 53608, 53609, 53610, 53611, 53618, 53619, 53620, 53621, 53622, 53623, 53624, 53625, 53628, 53650, 53651, 53652, 53653, 53654, 53655, 53656, 53659, 53660, 53661, 53676, 53680, 64428]",Minematsu,Segare Minematsu,伜峰松,[27],みねまつ
1719,September 1992 Program; Bunka dejitaru raiburarii,Honcho-36,1825,[nan],"Shogoro, a farmer",Hyakushō Shōgorō,百姓正五郎,[27],しょうごろう
1720,September 1992 Program; Bunka dejitaru raiburarii,Honcho-37,1826,"[45540, 47803]","Tosuke, a farmer",Hyakushō Tosuke,百姓戸助,[27],とすけ
1721,October 1969 Program; Bunka dejitaru raiburarii,Honcho-39,1828,[nan],Gunta Iiyama,Iiyama Gunta,飯山軍太,[27],いいやまぐんた
1722,"September 1974 [in the English text]; Dejitaru daijisen (Shogakukan, 2006)",Tamamono-44,1829,[nan],Country girl,Zaisho musume,在所娘,[58],ざいしょむすめ
1723,August 1990 Program; Bunka dejitaru raiburarii,Ishi-01,1830,[nan],Yurimaru,Yurimaru,百合丸,[173],ゆりまる
1724,August 1990 Program,Ishi-02,1831,[nan],Hinagiku,Hinagiku,ひなぎく,[173],ひなぎく
1725,August 1990 Program; Bunka dejitaru raiburarii,Ishi-03,1832,[nan],Moutain Princess,Yama no Himegimi,山の姫君,[173],やまのひめぎみ
1726,August 1990 Program,Ishi-04,1833,[nan],Matsudayu,Matsudayū,松太夫,[173],まつだゆう
1727,August 1990 Program; Bunka dejitaru raiburarii,Ishi-05,1834,[nan],Village headman,Shōya,庄屋,[173],しょうや
1728,"August 1990 Program; Daijirin (Tokyo: Sanseido, 1995); Nikkoku Online",Ishi-06,1835,[nan],Stonecutter,Ishiku,石工,[173],いしく
1729,August 1990 Program; Bunka dejitaru raiburarii,Ishi-07,1836,[nan],Gonsuke,Gonsuke,権助,[173],ごんすけ
1730,August 1990 Program,Ishi-08,1837,[nan],Village Girl,Mura musume,村娘,[173],むらむすめ
1731,"July 1996 [no program]; Bunka dejitaru raiburarii; Daijirin (Tokyo: Sanseido, 1995); English translation not available",Sasa-01,1838,[nan],Peddler from Ohara,Oharame,大原女,[175],おはらめ
1732,July 1996 [no program]; Bunka dejitaru raiburarii,Sasa-02,1839,[nan],Bamboo peddler,Kurama no takeuri,鞍馬の竹売り,[175],くらまのたけうり
1733,July 1996 [no program]; English translation not available,Sasa-03,1840,[nan],Male pedestrian,Tsukō no otoko,通行の男,[175],つうこうのおとこ
1734,July 1996 [no program],Sasa-04,1841,[nan],Female pedestrian,Tsukō no onna,通行の女,[175],つうこうのおんな
1735,"July 1996 [no program]; Bunka dejitaru raiburarii; Shin Wa-Ei chūjiten (Tokyo: Kenkyusha, 1995)",Sasa-05,1842,[nan],Chief adviser to the Emperor,Kanpaku,関白,[175],かんぱく
1736,"July 1996 [no program]; Daijirin (Tokyo: Sanseido, 1995); English translation not available",Sasa-06,1843,[nan],[Hooded woman,Katsugi wo kabutta onna,かつぎをかぶった女,[175],かつぎをかぶったおんな
1737,July 1996 [no program]; Bunka dejitaru raiburarii; English translation not available,Sasa-07,1844,[nan],Saikobo,Saikobō,西光坊,[175],さいこうぼう
1738,July 1996 [no program]; Bunka dejitaru raiburarii; English translation not available,Sasa-08,1845,[nan],Saemon,Saemon no Jō,左衛門の尉,[175],さえもんのじょう
1739,July 1996 [no program]; English translation not available,Sasa-09,1846,[nan],Saemon's wife,Jō no tsuma,尉の妻,[175],じょうのつま
1740,July 1996 [no program]; English translation not available,Sasa-10,1847,[nan],Saemon's daughter,Jō no musume,尉の娘,[175],じょうのむすけ
1741,July 1996 [no program]; Nikkoku Online; English translation not available,Sasa-11,1848,[nan],Servant,Genin,下人,[175],げにん
1742,July 1996 [no program]; English translation not available,Sasa-12,1849,[nan],Servant to chief advisor,Kanpaku no kerai,関白の家来,[175],かんぱくのけらい
1743,July 1996 [no program]; Nikkoku Online; English translation not available,Sasa-13,1850,[nan],Priest in charge of Accounting,Nassho Bōzu,納所坊主,[175],なっしょぼうず
1744,July 1996 [no program]; Bunka dejitaru raiburarii; English translation not available,Sasa-14,1851,[nan],Saburobei,Hakusho Saburobei,百姓三郎兵衛,[175],さぶろべい
1745,February 1994 Program; Bunka dejitaru raiburarii; Nikkoku Online,Naga-01,1852,[nan],"Iwami, a swordsmith",Katanaya Iwami,刀屋石見,[174],かたなやいわみ
1746,"February 1994 Program; Daijirin (Tokyo: Sanseido, 1995)",Naga-02,1853,[nan],Chujiro,Omotedai Chūjirō,重手代忠二郎,[174],ちゅうじろう
1747,February 1994 Program; Bunka dejitaru raiburarii,Naga-03,1854,[nan],Sasuke,Deshi Sasuke,弟子佐助,[174],さすけ
1748,February 1994 Program; Bunka dejitaru raiburarii,Naga-04,1855,[nan],Kihachi,Deshi Kihachi,弟子喜八,[174],きはち
1749,February 1994 Program; Bunka dejitaru raiburarii,Naga-05,1856,[nan],Ohana,Izutsuya Ohana,井筒屋お花,[174],いづつやおはな
1750,February 1994 Program; Bunka dejitaru raiburarii,Naga-06,1857,[nan],Hanshichi's aunt,Hanshichi no oba,半七の叔母,[174],はんしちのおば
1751,February 1994 Program; Bunka dejitaru raiburarii,Naga-07,1858,[nan],Hanshichi,Tedai Hanshichi,手代半七,[174],はんしち
1752,February 1994 Program; Bunka dejitaru raiburarii,Naga-08,1859,[nan],Komanji,Kōmanji,光満寺,[174],こうまんじ
1753,February 1994 Program; Bunka dejitaru raiburarii,Naga-09,1860,[nan],Tarozaemon,Izutsuya Tarōzaemon,井筒屋太郎左衛門,[174],いづつやたろうざえもん
1754,February 1994 Program; Bunka dejitaru raiburarii,Naga-10,1861,[nan],Kyubei,Chichi Kyūbei,父九兵衛,[174],きゅうべい
1755,"February 1994 Program; Bunka dejitaru raiburarii; Daijirin (Tokyo: Sanseido, 1995)",Naga-11,1862,[nan],Densuke,Ryōrinin Densuke,料理人伝介,[174],でんすけ
1756,February 1994 Program; Bunka dejitaru raiburarii,Naga-12,1863,[nan],Jingoro,Kyaraya Jingorō,伽羅屋甚五郎,[174],きゃらやじんごろう
1757,"February 1994 Program; Bunka dejitaru raiburarii; """"供の男"""" unidentified",Naga-13,1864,[nan],Seishichi,Tomo no otoko Seishichi,供の男清七,[174],せいしち
1758,February 1994 Program,Naga-14,1865,[nan],Courtesan,Yūjo,遊女,[174],ゆうじょ
1759,September 1975 Program; Bunka dejitaru raiburarii,Hikosan-27,1866,"[53508, 53509, 53564]",Low class samurai,Aozamurai,青侍,[78],あおざむらい
1760,"September 1975 Program;July 1982 Program; Daijirin (Tokyo: Sanseido, 1995)",Hikosan-28,1867,"[53501, 53586]","Kojika, a street girl",Sōka Kojika (Oshika),惣嫁小鹿(辻君お鹿),[78],こじか
1761,September 1975 Program; Bunka dejitaru raiburarii,Hikosan-29,1868,[53579],Onoemon's mother,Onoemon no haha,斧右衛門の母,[78],おのえもんのはは
1762,September 1975 Program; Bunka dejitaru raiburarii,Hikosan-30,1869,"[53548, 53550, 53553, 53569]","Gihei Kadowaki, a highway robber",Kadowaki Gihei,門脇儀平,[78],かどわきぎへい
1763,August 1978 Program; Bunka dejitaru raiburarii,Hanakurabe-07,1871,"[59803, 59804, 59807, 59808, 59809, 59810, 59811]",Fisherman,Ama,海士,[64],あま
1764,January 1985 Program,Kanadehon-37,1872,"[54630, 54656, 54767, 54776, 60126, 60129, 60284, 60299, 60300]",Tea house maids,Nakai,仲居,[63],なかい
1765,December 1976 Program; Bunka dejitaru raiburarii,Kanadehon-38,1873,[54776],Jester,Taikomochi,太鼓持,[63],たいこもち
1766,December 1978 Program; Bunka dejitaru raiburarii,Kanjincho-09,1874,[nan],Sachuta,Kajishita Sachūta,梶下左忠太,[31],かじしたさちゅうた
1767,September 1996 Program,Sugawara-43,1875,[nan],Apprentice priest,Deshisō,弟子僧,[73],でしぞう
1768,"Bunka dejitaru raiburarii; Dejitaru daijisen (Shogakukan, 2006)",Hirakana-33,1876,"[46122, 49493]",Landlord,Yanushi,家主,[26],やぬし
1769,February 1984 Program; Bunka dejitaru raiburarii,ShinjuT-16,1878,"[10660, 10661, 10662, 10708, 45814, 45816, 46244, 46245, 46274, 46275, 48910, 48911, 48913, 48914, 48915, 48920, 50115, 50118, 50119, 50122, 50478, 50482, 50483, 50485, 50486, 56765, 56766, 56767, 56772, 56786, 61683]",Brothel supervisor,Kasha,花車,[2],かしゃ
1770,February 1984 Program; Bunka dejitaru raiburarii,ShinjuT-17,1879,[56769],Courtesan,Hōbai jorō,傍輩女郎,[2],ほうばいじょろう
1771,October 1986 Program; Bunka dejitaru raiburarii,ShinjuT-18,1880,"[45852, 45932, 46271, 48757, 48758, 49057, 49058, 50447, 50448, 56862, 56863]",Dembei,Yamatoya Denbei,大和屋伝兵衛,[2],やまとやでんべい
1772,"May 1981 Program; Daijirin (Tokyo: Sanseido, 1995)",Yoshitsune-28,1881,[nan],Page,Kinju,近習,[62],きんじゅ
1773,February 1982 Program,ShinjuY-17,1882,[nan],Palanquin bearer,Kagoya,駕屋,[4],かごや
1774,"Shin Wa-Ei chūjiten (Tokyo: Kenkyusha, 1995)",Shoutsushi-38,1884,[nan],Ronin,Rōnin,浪人,[57],ろうにん
1775,"May 1978 Program; Kabuki tōjō jinbutsu jiten (Tokyo: Hakusuisha, 2006)",Shoutsushi-39,1885,"[46005, 46007, 49207, 49208, 49209, 49210, 49211, 49215, 49216, 58626, 58628, 58691, 58706, 58707, 58708, 58711, 58712, 58714, 58715, 58719, 58720, 58747, 58748, 58749, 58750, 58751, 58773, 58774, 58775, 58778, 58779, 58780, 58781, 58782, 58783, 58784, 58785]",Tokuemon Ebisuya,Ebisuya Tokuemon,戎屋徳右衛門,[57],えびすやとくえもん
1776,"Kabuki tōjō jinbutsu jiten (Tokyo: Hakusuisha, 2006)",Shoutsushi-40,1886,[nan],"Asagao, in fact Miyuki",Asagao jitsuwa Miyuki,朝顔実は深雪,[57],あさがおじつはみゆき
1777,May 1978 Program,Shoutsushi-41,1887,"[58685, 58686, 58687, 58688, 58689, 58690, 58723, 58725]","Onabe, a maid",Gejo Onabe,下女お鍋,[57],おなべ
1778,May 1978 Program,Shoutsushi-42,1888,"[58685, 58686, 58687, 58688, 58689, 58690]","Omatsu, a maid",Gejo Omatsu,下女おまつ,[57],おまつ
1779,May 1978 Program; Bunka dejitaru raiburarii,Shoutsushi-43,1889,"[58688, 58689, 58690]","Matsubei, a clerk",Tedai Matsubei,手代松兵衛,[57],まつべい
1780,"May 1978 Program; Bunka dejitaru raiburarii; Kabuki tōjō jinbutsu jiten (Tokyo: Hakusuisha, 2006)",Shoutsushi-44,1890,"[46007, 49212, 49213, 49214, 58566, 58567, 58568, 58569, 58570, 58571, 58572, 58575, 58581, 58582, 58605, 58612, 58613, 58614, 58615, 58616, 58696, 58698, 58700, 58701, 58705, 58709, 58710, 58711, 58712, 58713, 58716, 58717, 58724, 58725, 58727, 58728, 58729, 58730, 58731, 58732, 58733, 58734, 58736, 58737, 58738, 58739, 58740, 58741, 58742]",Takita Iwashiro,Iwashiro Takita,岩代多喜太,[57],いわしろたきた
1781,August 1977 Sōsaku Bunraku Program [no English program]; March 1988 Yura no Minamoto Sengen Chōja; Sanshō Dayū by Mori Ōgai,Sansho-02,1891,[nan],Anju,Anju Hime,安寿姫,[130],あんじゅひめ
1782,August 1977 Sōsaku Bunraku Program [no English program]; English translation not available,Sansho-03,1892,[nan],Midaidokoro,Midaidokoro,御台所,[130],みだいろころ
1783,August 1977 Sōsaku Bunraku Program [no English program]; English translation not available,Sansho-04,1893,[nan],[Kamitaki,Uba Kamitaki,乳母上瀧,[130],かみたき
1784,August 1977 Sōsaku Bunraku Program [no English program]; English translation not available,Sansho-05,1894,[nan],Tokoro no Nyobo,Tokoro no nyōbō,所の女房,[130],ところのにょうぼ
1785,August 1977 Sōsaku Bunraku Program [no English program]; Sanshō Dayū; English translation not available,Sansho-06,1895,[nan],Yamaoka Dayu,Yamaokadayū,山岡太夫,[130],やまおかたゆう
1786,August 1977 Sōsaku Bunraku Program [no English program]; English translation not available,Sansho-07,1896,[nan],[Jiro,Edo no Jirō,江戸の二郎,[130],じろう
1787,August 1977 Sōsaku Bunraku Program [no English program]; Sanshō Dayū by Mori Ōgai; English translation not available,Sansho-08,1897,[nan],Saburo,Miyazaki no Saburō,宮崎の三郎,[130],みやざきのさぶろう
1788,August 1977 Sōsaku Bunraku Program [no English program]; March 1988 Yura no Minamoto Sengen Chōja; Sanshō Dayū by Mori Ōgai,Sansho-09,1898,[nan],Sanshodayu,Sanshōdayū,さんしょう太夫,[130],さんしょうだゆう
1789,August 1977 Sōsaku Bunraku Program [no English program]; Sanshō Dayū by Mori Ōgai; English translation not available,Sansho-10,1899,[nan],[Kohagi,Ise no Kohagi,伊勢の小萩,[130],こはぎ
1790,August 1977 Sōsaku Bunraku Program [no English program]; English translation not available,Sansho-11,1900,[nan],Saburo,Isshi Saburō,一子三郎,[130],さぶろう
1791,August 1977 Sōsaku Bunraku Program [no English program]; English translation not available,Sansho-12,1901,[nan],Umezu no In,Umezu no In,梅津の院,[130],うめずのいん
1792,August 1977 Sōsaku Bunraku Program [no English program]; English translation not available,Sansho-13,1902,[nan],Nijo Dainagon,Nijō Dainagon,二条大納言,[130],にじょうだいなごん
1793,December 1976 Program; Bunka dejitaru raiburarii,Kanadehon-39,1903,"[48670, 48671, 54295, 54297, 54299, 54303, 54304, 54305, 54320, 54321, 54418, 59872, 59877, 59878, 59879, 59881, 59882, 59883, 59884, 59893, 59894, 59956, 59957]",Feudal lords,Daimyō,大名,[63],だいみょう
1794,February 1980 Program,Kokusenya-14,1904,"[10087, 10088, 10090, 10091, 10092, 10093, 10094, 10095, 10096, 10101, 10102, 10103, 11017, 50966, 50967, 50973, 50974, 57377, 57380, 57381, 57382, 57383, 57384, 57385, 57386, 57388, 57390, 57403, 57405]",Ladies-in-waiting,Koshimoto,腰元,[40],こしもと
1795,February 1978 Program; Bunka dejitaru raiburarii,Yari-18,1905,"[45984, 49172, 49173, 57779, 57780, 57790, 57798, 57799, 57803, 57805, 57806, 57807]","Jinnai, a servant",Yakko Jinnai,奴甚内,[61],じんない
1796,"May 1981 Program; Kabuki tōjō jinbutsu jiten (Tokyo: Hakusuisha, 2006)",Yoshitsune-29,1906,"[51739, 51740, 51741, 51755]",Goro,Sagami Gorō,相模五郎,[62],さがみごろう
1797,"May 1981 Program; Kabuki tōjō jinbutsu jiten (Tokyo: Hakusuisha, 2006)",Yoshitsune-30,1907,[51757],Tanzo Irie,Irie Tanzō,入江丹蔵,[62],いりえたんぞう
1798,May 1981 Program,Yoshitsune-31,1908,[nan],Boatmen,Sendō,船頭,[62],せんどう
1799,May 1981 Program; Bunka dejitaru raiburarii,Yoshitsune-32,1909,[nan],"Kakuhan, in fact Noritsune",Yokawa Kakuhan jitsuwa Notonokami Noritsune,横川禅師覚範実は能登守(平)教経,[62],よこかわかくはんじつはのとのかみのりつね
1800,May 1978 Program; Bunka dejitaru raiburarii,Shoutsushi-45,1910,[nan],Yoshioki Ouchi,Ōuchinosuke Yoshioki,大内之助義興,[57],おおうちのすけよしおき
1801,May 1978 Program; Bunka dejitaru raiburarii,Shoutsushi-46,1911,"[46003, 49204, 49205, 49206, 58564, 58565, 58566, 58567, 58568, 58569, 58570, 58571, 58572, 58573, 58574, 58578, 58579, 58583, 58585, 58586, 58587, 58589, 58590, 58591, 58592, 58593, 58594, 58595, 58596, 58597, 58598, 58600, 58601, 58602, 58603, 58604, 58605, 58606, 58607, 58608, 58609, 58610, 58613, 58614, 58615, 58616, 58617]","Segawa, a courtesan",Keisei Segawa,傾城瀬川,[57],せがわ
1802,May 1978 Program; Bunka dejitaru raiburarii,Shoutsushi-47,1912,"[46003, 49203, 58564, 58565, 58566, 58567, 58568, 58569, 58570, 58571, 58572, 58573, 58574, 58575, 58576, 58578, 58579, 58580, 58581, 58582, 58587, 58588, 58589]","Osaka, a courtesan",Keisei Ōsaka,傾城逢坂,[57],おおさか
1803,May 1978 Program; Bunka dejitaru raiburarii,Shoutsushi-48,1913,"[46003, 49203, 49204, 58564, 58566, 58567, 58568, 58569, 58572, 58573, 58578, 58580, 58581, 58582, 58584, 58585, 58587, 58588]","Choyama, a courtesan",Keisei Chōzan,傾城蝶山,[57],ちょうざん
1804,May 1978 Program,Shoutsushi-49,1914,"[46003, 49203, 49204, 49205, 49206, 58564, 58565, 58566, 58567, 58568, 58569, 58570, 58571, 58573, 58574, 58575, 58583, 58584, 58585, 58587, 58588, 58589, 58600, 58601]","Shihori, a young attendant to a courtesan",Kamuro Shihori,禿しほり,[57],かむろしほり
1805,May 1978 Program; Bunka dejitaru raiburarii,Shoutsushi-50,1915,"[58606, 58607, 58608, 58609, 58610, 58613, 58614, 58615, 58616]",Junzo Asai,Asai Junzo,浅井順蔵,[57],あさいじゅんぞう
1806,May 1978 Program; Bunka dejitaru raiburarii,Shoutsushi-51,1916,"[58743, 58744]",Kyuzo Mase,Mase Kyūzō,笆久蔵,[57],ませきゅうぞう
1807,November 1985 Program; Bunka dejitaru raiburarii,Yuki-04,1918,[nan],Kompei,Konpei,コン平,[127],こんぺい
1808,November 1985 Program; Bunka dejitaru raiburarii,Yuki-05,1919,[nan],Byakuranni,Byakuranni,白蘭尼,[127],びゃくらんに
1809,November 1985 Program; Bunka dejitaru raiburarii,Yuki-06,1920,[nan],Konzo,Konzō,コン蔵,[127],こんぞう
1810,November 1985 Program; Bunka dejitaru raiburarii,Yuki-07,1921,[nan],Ukon,Ukon,右コン,[127],うこん
1811,November 1985 Program; Bunka dejitaru raiburarii,Yuki-08,1922,[nan],Sakon,Sakon,左コン,[127],さこん
1812,Bunka dejitaru raiburarii,Kanadehon-40,1923,[54621],Sekinai,Yakko Sekinai,奴関内,[63],せきない
1813,Bunka dejitaru raiburarii,Kanadehon-41,1924,[nan],Kanai,Yakko Kanai,奴可内,[63],かない
1814,February 1977 Program; Bunka dejitaru raiburarii,Igagoe-33,1926,"[45532, 47753, 54995, 54997, 54999, 55000]",Tsurutayu,Manzai Tsurutayū,万歳鶴太夫,[29],つるたゆう
1815,February 1977 Program; Bunka dejitaru raiburarii,Igagoe-34,1927,"[45532, 47752, 47753, 54994, 54996, 54998, 55000]",Kamekichi,Saizō Kamekichi,才造亀吉,[29],さいぞうかめきち
1816,"February 1977 Program; Kabuki tojo jinbutsu jiten (Tokyo: Hakusuisha, 2006)",Sanju-13,1928,"[55107, 55108, 55109, 55145, 55152, 55153, 55154, 55156]",Shiro Wada,Wada Shirō,和田四郎,[77],わだしろう
1817,May 1977 Program; Bunka dejitaru raiburarii,Imose-40,1929,"[9797, 9798, 9800, 9801, 9804, 9806, 9807, 9810, 9813, 9814, 45698, 46167, 46167, 46168, 48191, 49722, 49723, 49727, 55588, 55589, 55597, 55598, 55604, 55606]",Gosubei,Gosubei,五州兵衛,[79],ごすべい
1818,"April 1986 Program; Kabuki tojo jinbutsu jiten (Tokyo: Hakusuisha, 2006)",Imose-41,1930,"[9878, 9879, 9882, 9884, 9885, 9887, 9889, 9890, 9891, 9892, 9893, 9894, 9895, 9896, 9897, 9898, 9900, 9901, 9902, 9903, 9904, 9905, 9906, 9907, 9908, 9932, 9933, 9934, 9936, 9937, 9938, 9939, 9940, 9941, 9942, 9943, 9944, 9945, 9946, 9948, 9951, 9952, 9953, 45704, 46171, 46172, 46173, 48203, 48204, 48207, 49745, 49746, 49747, 49750, 49756, 49757, 52286, 55696, 55697, 55698, 55699, 55702, 55703, 55704, 55705, 55706, 55707, 55708, 55709, 55710, 55711, 55712, 55713, 55714, 55715, 55716, 55717, 55718, 55719, 55720, 55754, 55755, 55756, 55757, 55758, 55759, 55760, 55761, 55762, 55763, 55764, 55765, 55766, 55767, 55768, 55769, 55770, 55771, 55772, 55773, ...]","Fukashichi, in fact Goro Kanawa",Fukashichi jitsuwa Kanawano Gorō,鱶七 実は 金輪五郎,[79],ふかしちじつはかなわのごろう
1819,Bunka dejitaru raiburarii [no English listed in April 1977 Program],Imose-43,1932,[nan],Taro Genjo,Genjō Tarō,玄上太郎,[79],げんじょうたろう
1820,May 1977 Program; Bunka dejitaru raiburarii,Imose-44,1933,"[9796, 46168, 46169, 49731, 49735, 55587, 55592, 55607, 55639, 55790, 55791]",Proprietress of Sugisakaya sake shop,Sugisakaya no baba,杉酒屋の婆,[79],すぎさかやのばば
1821,"July 1986 Program; Daijirin (Tokyo: Sanseido, 1995)",Genpei-33,1934,[nan],Boatman,Sendō,船頭,[93],せんどう
1822,From Keisei Koi Bikyaku,KoiB-01,1935,[nan],Dengababa,Dengababa,伝が婆,"[97, 116]",でんがばば
1823,From Keisei Koi Bikyaku,KoiB-02,1936,[nan],Doan,Haritate no Dōan,針立の道庵,"[97, 116]",どうあん
1824,From Keisei Koi Bikyaku,KoiB-03,1937,[nan],Magoemon,Oya Magoemon,親孫右衛門,"[97, 116]",まごえもん
1825,From Keisei Koi Bikyaku,KoiB-04,1938,[nan],Tojibei,Tsurukake no Tōjibei,弦掛の藤治兵衛,"[97, 116]",とうじべい
1826,From Keisei Koi Bikyaku,KoiB-05,1939,[nan],Chief of a police squad,Torite kogashira,捕手小頭,"[97, 116]",とりてこがしら
1827,From Keisei Koi Bikyaku,KoiB-06,1940,[nan],Okizukin,Okizukin,置頭巾,"[97, 116]",おきずきん
1828,From Keisei Koi Bikyaku,KoiB-07,1941,[nan],Mizuemon,Hinokuchi no Mizuemon,樋の口の水右衛門,"[97, 116]",ひのくちのみずえもん
1829,From Keisei Koi Bikyaku,KoiB-08,1942,[nan],Umegawa,Umegawa,梅川,"[97, 116]",うめかわ
1830,From Keisei Koi Bikyaku,KoiB-09,1943,[nan],Chubei,Kameya Chūbei,亀屋忠兵衛,"[97, 116]",かめやちゅうべい
