pscene_id,play_id,production_id,performance_id,scene_id,spuck_note,tayu_shamisen_note
1560,79,155,539,176,Characters not appearing in this scene are omitted from the list on the program.,"Hanabusadayū and Kin'ya played from April 5-12, and Midoridayū and Seigo played from April 13-20."
1561,79,155,539,177,Characters not appearing in this scene are omitted from the list on the program.,"Sakitayū and Tomisuke played from April 5-12, and Rodayū and Seisuke played from April 13-20."
1562,79,155,539,178,"Tamakō played Iruka from April 5-12, and Bungo played from April 13-20. Characters not appearing in this scene are omitted from the list on the program.","
"
1563,79,155,539,179,"Tamakō played Iruka from April 5-12, and Bungo played from April 13-20. Characters not appearing in this scene are omitted from the list on the program.","
"
1564,79,155,539,180,Characters not appearing in this scene are omitted from the list on the program.,"
"
1565,79,155,539,181,Characters not appearing in this scene are omitted from the list on the program.,"
"
1566,79,155,539,182,"
","
"
1567,79,155,539,183,Tamakō and Bungo switched their roles after April 13.,"
"
1568,79,155,539,184,Characters not appearing in this scene are omitted from the list on the program.,"
"
1569,79,155,539,185,"Bungo played Fukashichi from April 5-12, and Tamakō played from April 13-20. Characters not appearing in this scene are omitted from the list on the program.","
"
1570,29,156,540,159,"Tamae and Kanroku played from May 10-17, and Minojiō and Tamashi played from May 18-25.","
"
1571,29,156,540,160,"Tamae and Kanroku played from May 10-17, and Minojiō and Tamashi played from May 18-25.","
"
1572,29,156,540,161,"Tamae and Kanroku played from May 10-17, and Minojiō and Tamashi played from May 18-25.","
"
1573,29,156,540,162,"Tamae and Kanroku played from May 10-17, and Minojiō and Tamashi played from May 18-25.","
"
1574,29,156,540,163,"Kanroku played Yasubei from May 10-17, and Tamashi played from May 18-25. Characters not appearing in this scene are omitted from the list on the program.","
"
1575,29,156,540,164,Characters not appearing in this scene are omitted from the list on the program.,"
"
1576,29,156,540,165,Characters not appearing in this scene are omitted from the list on the program.,"
"
1577,29,156,540,166,Characters not appearing in this scene are omitted from the list on the program.,"
"
1578,29,156,540,167,Characters not appearing in this scene are omitted from the list on the program.,"
"
1579,29,156,540,168,Characters not appearing in this scene are omitted from the list on the program.,"
"
1580,93,157,541,60,"
","
"
1581,93,157,541,61,"
","
"
1582,151,157,546,374,"
","
"
1583,52,157,542,325,"Tamashi played Refree from July 5-12, and Seizaburō played from July 13-20.","
"
1584,52,157,542,611,"Tamashi played from July 5-12, and Saizaburō played from July 13-20.","
"
1585,55,157,543,540,"
","
"
1586,104,157,544,186,"
","
"
1587,104,157,544,187,"
","
"
1588,146,157,545,238,"
","
"
1589,152,158,552,356,"
","
"
1590,152,158,552,552,"
","
"
1591,152,158,552,553,"
","
"
1592,152,158,552,554,"
","
"
1593,9,158,547,372,"
","
"
1594,36,158,548,242,"
","
"
1595,73,158,549,565,"
","
"
1596,73,158,549,566,"
","
"
1597,153,158,551,375,"
","
"
1598,12,158,550,243,"
","
"
1599,79,159,553,172,Characters not appearing in this scene are omitted from the list on the program.,"
"
1600,79,159,553,637,Characters not appearing in this scene are omitted from the list on the program.,"
"
1601,79,159,553,173,Characters not appearing in this scene are omitted from the list on the program.,"
"
1602,79,159,553,178,Characters not appearing in this scene are omitted from the list on the program.,"
"
1603,79,159,553,179,Characters not appearing in this scene are omitted from the list on the program.,"
"
1604,79,159,553,174,Characters not appearing in this scene are omitted from the list on the program.,"
"
1605,79,159,553,177,Characters not appearing in this scene are omitted from the list on the program.,"
"
1606,79,159,553,181,Characters not appearing in this scene are omitted from the list on the program.,"
"
1607,79,159,553,182,Characters not appearing in this scene are omitted from the list on the program.,"
"
1608,79,159,553,183,Characters not appearing in this scene are omitted from the list on the program.,"
"
1609,79,159,553,184,Characters not appearing in this scene are omitted from the list on the program.,"
"
1610,79,159,553,185,Characters not appearing in this scene are omitted from the list on the program.,"
"
1611,24,160,557,109,"
","
"
1612,24,160,557,110,"
","
"
1613,24,160,557,111,"
","
"
1614,2,160,558,330,"Bungo played Magoemon from Oct. 3-10, and Tamakō played from Oct. 11-19.","
"
1615,2,160,558,331,"Bungo played Magoemon from Oct. 3-10, and Tamakō played from Oct. 11-19.","
"
1616,2,160,558,332,"Bungo played Magoemon from Oct. 3-10, and Tamakō played from Oct. 11-19.","
"
1617,2,160,558,532,Characters not appearing in this scene are omitted from the list on the program.,"Orimidayū played from Oct. 3-10, and Mojiedayū played from Oct. 11-19."
1618,7,160,559,275,"Tamakō played Ihei from Oct. 3-10, and Bungo played from Oct. 11-19.","
"
1619,7,160,559,276,"
","
"
1620,7,160,559,277,"
","Nantodayū played from Oct. 3-10, and Nanjudayū played from Oct. 11-19."
1621,100,161,565,263,"
","Nantodayū played from Jan. 3-14, and Nanshidayū played from Jan. 15-25."
1622,72,161,566,157,"
","
"
1623,72,161,566,158,"
","
"
1624,80,161,567,336,"
","
"
1625,41,161,568,259,"
","
"
1626,82,161,569,101,"
","
"
1627,64,161,570,104,"
","Mojihisadayū and Chitosedayū played from Jan. 3-14, and Mojiedayū and Tsumaidayū played from Jan. 15-25."
1628,64,161,570,105,"
","Mojihisadayū and Chitosedayū played from Jan. 3-14, and Mojiedayū and Tsumaidayū played from Jan. 15-25."
1629,64,161,570,106,"
","Mojihisadayū and Chitosedayū played from Jan. 3-14, and Mojiedayū and Tsumaidayū played from Jan. 15-25."
1630,64,161,570,107,"
","
"
1631,76,162,571,29,"Kōsuke and Tamame played from Feb. 7-14, and Seigorō and Kanju played from Feb. 15-22.","
"
1632,76,162,571,30,"Kōsuke and Tamame played from Feb. 7-14, and Seigorō and Kanju played from Feb. 15-22.","
"
1633,76,162,571,31,"Kōsuke and Tamame played from Feb. 7-14, and Seigorō and Kanju played from Feb. 15-22.","
"
1634,113,162,572,387,Characters not appearing in this scene are omitted from the list on the program.,"
"
1635,113,162,572,632,Characters not appearing in this scene are omitted from the list on the program.,"
"
1636,113,162,572,633,"Kōsuke played Servant from Feb. 7-14, and Seigorō played from Feb. 15-22. Characters not appearing in this scene are omitted from the list on the program.","
"
1637,2,162,573,330,"Tamame played Tahei from Feb. 7-14, and  Kanju played from Feb. 15-22. Characters not appearing in this scene are omitted from the list on the program.","
"
1638,2,162,573,331,"Tamame played Tahei from Feb. 7-14, and  Kanju played from Feb. 15-22. Characters not appearing in this scene are omitted from the list on the program.","
"
1639,2,162,573,332,Characters not appearing in this scene are omitted from the list on the program.,"
"
1640,2,162,573,532,Characters not appearing in this scene are omitted from the list on the program.,"
"
1641,60,163,574,674,Puppet head information is not listed in the program (taken from other production information).,"
"
1642,60,163,574,617,Puppet head information is not listed in the program (taken from other production information).,"
"
1643,39,163,575,250,Puppet head information is not listed in the program (taken from other production information).,"Mojihisadayū played from March 6-8 and 20-22, and Mojiedayū played from March 10-18."
1644,1,163,576,309,Puppet head information is not listed in the program (taken from other production information).,"
"
1645,1,163,576,310,Puppet head information is not listed in the program (taken from other production information).,"
"
1646,1,163,576,311,Puppet head information is not listed in the program (taken from other production information).,"
"
1647,16,164,577,38,"
","
"
1648,16,164,577,39,"
","
"
1649,16,164,577,40,"
","
"
1650,16,164,577,41,"
","
"
1651,16,164,577,42,"
","
"
1652,16,164,577,43,"
","
"
1653,16,164,577,44,"
","
"
1654,16,164,577,45,"
","
"
1655,171,164,710,249,No performers are listed in the program.,"
"
1656,16,164,577,46,"
","
"
1657,16,164,577,47,"
","
"
1658,3,165,578,361,Puppeteers change everyday between morning and afternoon performances.,"Midoridayū and Hachisuke played for morning performances, and Matsukadayū and Asazō played for afternoon performances."
1659,3,165,578,362,Puppeteers change everyday between morning and afternoon performances.,"Aioidayū and Seisuke played for morning performances, and Komatsudayū and Seitomo played for afternoon performances."
1660,3,165,578,363,Puppeteers change everyday between morning and afternoon performances.,"Tsukomadayū, Tsukunidayū, Tsumaidayū, Nantodayū, Yasaburō, Hachisuke and Seigorō played form morning performances; and Tsukomadayū, Miwatayū, Mojihisadayū, Mojiedayū, Enjirō, Asazō and Seigorō played for afternoon performances."
1661,3,215,715,361,Puppet head information is not listed in the program (taken from other production information).,"
"
1662,3,215,715,362,Puppet head information is not listed in the program (taken from other production information).,"
"
1663,3,215,715,363,Puppet head information is not listed in the program (taken from other production information).,"
"
1664,114,166,579,98,"
","
"
1665,114,166,579,99,"
","
"
1666,62,166,580,629,"
","
"
1667,71,166,581,292,"
","
"
1668,71,166,581,295,"
","
"
1669,71,166,581,296,"
","
"
1670,49,166,582,291,"
","
"
1671,154,167,585,305,"
","
"
1672,155,167,586,303,"
","
"
1673,155,167,586,460,"
","
"
1674,155,167,586,461,"
","
"
1675,70,167,583,371,"
","
"
1676,156,167,587,279,"
","
"
1677,156,167,587,451,"
","
"
1678,156,167,587,452,"
","
"
1679,156,167,587,453,"
","
"
1680,156,167,587,454,"
","
"
1681,47,167,584,287,"
","
"
1682,114,168,588,98,Characters not appearing in this scene are omitted from the list on the program.,"
"
1683,114,168,588,99,Characters not appearing in this scene are omitted from the list on the program.,"
"
1684,71,168,589,295,"Kan'ya played Giheiji from Sept. 12-19, and Kanroku played from Sept. 20-27.","
"
1685,71,168,589,296,"
","
"
1686,90,168,590,307,"Kazunosuke played Kosaburo from Sept. 12-19, and Seizaburō from Sept. 20-27.","
"
1687,90,168,590,470,"Kazunosuke played Kosaburo from Sept. 12-19, and Seizaburō from Sept. 20-27.","
"
1688,82,168,591,101,"Hidetama played Leader of the five-man group from Sept. 12-19, and Kōsuke played from Sept. 20-27.","
"
1689,47,168,592,287,"
","
"
1690,90,169,593,472,"
","
"
1691,90,169,593,307,"
","
"
1692,90,169,593,470,"
","
"
1693,90,169,593,474,Some puppet heads (kashira) for this production are not listed in the program (taken from other production information).,"Asazō plaed from Nov. 3-13, and Yasaburō played from Nov. 14-23."
1694,38,169,594,426,"Monju played Shigenoi from Nov. 3-13, and Itchō played from Nov. 14-23.","
"
1695,38,169,594,427,"Monju played Shigenoi from Nov. 3-13, and Itchō played from Nov. 14-23.","
"
1696,4,169,595,333,Characters not appearing in this scene are omitted from the list on the program.,"
"
1697,4,169,595,334,"Itchō played Iemon's wife from Nov. 3-13, and Monju played from Nov. 14-23. Characters not appearing in this scene are omitted from the list on the program.","
"
1698,4,169,595,335,Characters not appearing in this scene are omitted from the list on the program.,"Shimatayū played from Nov. 3-13, and Rodayū played from Nov. 14-23."
1699,80,170,596,336,Tamaki is also a substitute puppeteer for Hisamitsu.,"
"
1700,36,171,597,239,Characters not appearing in this scene are omitted from the list on the program.,"
"
1701,36,171,597,240,Characters not appearing in this scene are omitted from the list on the program.,"
"
1702,36,171,597,242,Characters not appearing in this scene are omitted from the list on the program.,"
"
1703,6,171,598,19,"
","
"
1704,6,171,598,20,"
","
"
1705,53,172,599,327,"
","
"
1706,78,172,600,125,"
","
"
1707,78,172,600,126,"
","
"
1708,119,172,601,301,"
","
"
1709,68,172,602,316,Characters not appearing in this scene are omitted from the list on the program.,"
"
1710,68,172,602,492,Characters not appearing in this scene are omitted from the list on the program.,"
"
1711,68,172,602,493,Characters not appearing in this scene are omitted from the list on the program.,"
"
1712,68,172,602,494,Characters not appearing in this scene are omitted from the list on the program.,"
"
1713,77,172,603,512,"
","
"
1714,77,172,603,609,"
","
"
1715,7,173,604,275,Characters not appearing in this scene are omitted from the list on the program.,"
"
1716,7,173,604,276,"Kameji played Narutose from Feb. 6-13, and Kan'ya played from Feb. 14-21. Characters not appearing in this scene are omitted from the list on the program.","
"
1717,7,173,604,277,Characters not appearing in this scene are omitted from the list on the program.,"Nanjudayū played from Feb. 6-13, and Mojiedayū played from Feb. 14-21."
1718,3,173,605,361,Characters not appearing in this scene are omitted from the list on the program.,"
"
1719,3,173,605,362,"Kameji played Courtesan from Feb. 6-13, and Kan'ya played from Feb. 14-21. Characters not appearing in this scene are omitted from the list on the program.","
"
1720,3,173,605,363,Characters not appearing in this scene are omitted from the list on the program.,"
"
1721,17,173,606,48,Bungo and Tamakō switched their roles after Feb. 14.,"
"
1722,17,173,606,49,Bungo and Tamakō switched their roles after Feb. 14.,"
"
1723,17,173,606,50,Bungo and Tamakō switched their roles after Feb. 14.,"
"
1724,66,174,607,79,"
","
"
1725,33,174,608,394,"
","
"
1726,25,174,609,117,"
","
"
1727,141,174,610,390,"
","
"
1728,45,174,611,444,"
","
"
1729,45,174,611,446,"
","
"
1730,157,174,612,285,"
","
"
1731,142,175,613,228,"
","
"
1732,179,175,614,249,"
","
"
1733,34,175,615,236,"
","
"
1734,50,175,616,315,"
","
"
1735,27,175,617,405,"
","
"
1736,27,175,617,141,"Tamaya played Yoshikiyo from April 3-12, and Tamaki played from April 13-21.","
"
1737,27,175,617,142,"Tamaya played Yoshikiyo from April 3-12, and Tamaki played from April 13-21.","
"
1738,27,175,617,143,"Tamaya played Yoshikiyo from April 3-12, and Tamaki played from April 13-21.","
"
1739,27,175,617,643,Characters not appearing in this scene are omitted from the list on the program.,"
"
1740,27,175,617,147,Characters not appearing in this scene are omitted from the list on the program.,"
"
1741,27,175,617,148,Characters not appearing in this scene are omitted from the list on the program.,"
"
1742,66,176,618,78,"Seizaburō played Kyonokimi from May 6-14, and Minojirō played from May 15-22.","
"
1743,34,176,619,236,"
","
"
1744,67,176,620,393,"
","
"
1745,27,176,621,405,"Seizaburō played Kōsuke, a rogue from May 6-14, and Minojirō played from May 15-22. Characters not appearing in this scene are omitted from the list on the program.","
"
1746,27,176,621,141,Characters not appearing in this scene are omitted from the list on the program.,"
"
1747,27,176,621,142,Characters not appearing in this scene are omitted from the list on the program.,"
"
1748,27,176,621,143,Characters not appearing in this scene are omitted from the list on the program.,"
"
1749,27,176,621,643,Characters not appearing in this scene are omitted from the list on the program.,"
"
1750,27,176,621,147,Characters not appearing in this scene are omitted from the list on the program.,"
"
